ID,Pred
1,0.21554341454329884
2,0.7315049627486117
3,0.8837201024245743
4,0.7517329627964559
5,0.7155671009991932
6,0.39538862567716565
7,0.6423126809175511
8,0.1971672721970652
9,0.3560832009952697
10,0.47234650359273683
11,0.3211001392151743
12,0.6967545569483847
13,0.5728129480702514
14,0.32769033740061027
15,0.1327371823126544
16,0.24815676881576168
17,0.43446176689712035
18,0.428776711141689
19,0.21806867089083554
20,0.08793128005506656
21,0.6206787924728109
22,0.9606644181149824
23,0.9069769859486769
24,0.5626635167531476
25,0.2753631150205099
26,0.6004461150697946
27,0.5658128970140989
28,0.36102423341590784
29,0.7668756815217044
30,0.37548518448972246
31,0.711608330559572
32,0.8466219988457415
33,0.7371485451480981
34,0.39337990706396964
35,0.8477385624989382
36,0.8637022725644959
37,0.4345712350748406
38,0.9370064181702256
39,0.5899336829280935
40,0.7313188787743925
41,0.6402340872092265
42,0.8977979249810577
43,0.6254139975568578
44,0.10629107296449376
45,0.5297848642704986
46,0.23987180960331012
47,0.24309573719958752
48,0.9016354626766576
49,0.9345345754884762
50,0.4075974197289269
51,0.36422502361943304
52,0.49122374480346875
53,0.6407419922386501
54,0.3983869054066577
55,0.3292590093491019
56,0.0940086312191722
57,0.447444730729297
58,0.7595968617526432
59,0.8118457498325284
60,0.9611946421177541
61,0.25702976902285185
62,0.8265641967350817
63,0.5899611081492492
64,0.19742245157852145
65,0.41545751533507685
66,0.35319031294805303
67,0.808498979240098
68,0.7049750034289384
69,0.0776511697075058
70,0.497153933013846
71,0.004604152309117463
72,0.1519658869753826
73,0.799740875380451
74,0.4627185083686435
75,0.9582666277660504
76,0.8214102564302355
77,0.5065715877082808
78,0.09796826460625496
79,0.7425158527418578
80,0.39884823626867033
81,0.08127534085213374
82,0.6908410126635514
83,0.10744538109680081
84,0.7605294635889506
85,0.47554429045757
86,0.7425494072984002
87,0.2721990595372838
88,0.16189668712947947
89,0.9041410145056054
90,0.4623376196286891
91,0.36590641335491675
92,0.32895516708224265
93,0.4496269751553518
94,0.5136822197817429
95,0.9054501731812122
96,0.690921171927257
97,0.6101435358624876
98,0.5048726835107162
99,0.5902536452028763
100,0.9246732699501048
101,0.4098696035820983
102,0.5761455082336071
103,0.8036482635801688
104,0.6843278243005456
105,0.36535784520255626
106,0.5074388531368266
107,0.8321141497711911
108,0.4470910658029509
109,0.9078713059885349
110,0.7464989415296187
111,0.7780209962970797
112,0.4720995544698553
113,0.24842272607425211
114,0.5311314791403287
115,0.4401691913260006
116,0.3449672479408164
117,0.9711621921756568
118,0.2388770171875176
119,0.5566754784639406
120,0.8301357477424378
121,0.12174293342803529
122,0.2594454359012291
123,0.4297243652329327
124,0.8100277559553498
125,0.3538217221962015
126,0.9241056346988038
127,0.3070882156637211
128,0.3546617338085456
129,0.2217290945769775
130,0.6748830092095581
131,0.9212475257211988
132,0.4571374802156718
133,0.18921915712035522
134,0.16532325611627574
135,0.7685972067147679
136,0.4573673909647977
137,0.12406374637672428
138,0.20564355783849894
139,0.7674802102335346
140,0.5419124548613823
141,0.7355574614170644
142,0.7289324413245744
143,0.5240555577835714
144,0.2856975424626006
145,0.6321711338182545
146,0.6634566638673439
147,0.27078937436106626
148,0.71865350149293
149,0.5496577474206267
150,0.23310043651501372
151,0.978840469482142
152,0.2636573389605314
153,0.42225432307260596
154,0.49774570074865837
155,0.20863911440828237
156,0.8139781973446967
157,0.5311314791403287
158,0.34071412888240726
159,0.7580249474564241
160,0.9845557282759148
161,0.32892670754001613
162,0.9171346934677631
163,0.8700237609046715
164,0.8324276622459785
165,0.32312656661749156
166,0.33971275334093537
167,0.29834261231842035
168,0.7038002527994722
169,0.8501101742894882
170,0.5123038813213625
171,0.4059264557661461
172,0.614622105993466
173,0.5275966373703737
174,0.47992693352131965
175,0.5686225644391197
176,0.644790587313177
177,0.6915076633654345
178,0.2656759962437719
179,0.962019479034493
180,0.796706923595879
181,0.2617820891583088
182,0.78103079264179
183,0.17054734889169954
184,0.7793742538188132
185,0.28673215911628974
186,0.19109279256238543
187,0.6369259250866619
188,0.5421257103002398
189,0.47934293096504355
190,0.8125752966467373
191,0.9561717892500754
192,0.31519999362121
193,0.9640106255503297
194,0.33720798521268774
195,0.6289867217715135
196,0.4038198287725932
197,0.9549506415767814
198,0.3456550431361491
199,0.6436324268873791
200,0.3609624133079323
201,0.1592447514855009
202,0.6457169370265697
203,0.7097477314501557
204,0.8204883737889432
205,0.22919975196103212
206,0.634047449149347
207,0.7724507082667832
208,0.08655195625005468
209,0.8847493026777915
210,0.23903884533451167
211,0.32152477576567995
212,0.5186666905766661
213,0.061339258909020276
214,0.6092394906287751
215,0.5202666268235686
216,0.43386443654981127
217,0.6806557158212424
218,0.27991445818043087
219,0.12738311577815767
220,0.24086160473660448
221,0.738543140199884
222,0.24664028682861294
223,0.18041590345540492
224,0.3941661493772937
225,0.9374464146901763
226,0.30375340189332106
227,0.40126859090557704
228,0.15377775215243755
229,0.7961055029046828
230,0.4988415365567919
231,0.4022872504059698
232,0.7212777962733486
233,0.17697632265855798
234,0.515365572723594
235,0.0802527773053231
236,0.6096150935872343
237,0.8511436092583738
238,0.3833973880410708
239,0.4955135492458131
240,0.28201798877916273
241,0.4099992775253532
242,0.8964445521472608
243,0.8844849072273753
244,0.7706711218894042
245,0.26853785814021
246,0.8757437802834092
247,0.9143924494546056
248,0.733672361415083
249,0.8114694422633143
250,0.8362439251112078
251,0.3685526375374279
252,0.30898273891645156
253,0.3267436795313401
254,0.7120824913026048
255,0.6825442778037079
256,0.39656158763353777
257,0.6812185940314835
258,0.5741934917626779
259,0.43510787491467284
260,0.2383489289971399
261,0.3927513638103742
262,0.28426979149420273
263,0.9106880555088237
264,0.5900835357880533
265,0.4607098469805229
266,0.8696577430890556
267,0.06797617697112911
268,0.4284586367991998
269,0.1378339532946319
270,0.8949778657398062
271,0.511166633339754
272,0.08837575833977343
273,0.5050137492484138
274,0.3683011061715472
275,0.8949274446622277
276,0.29067024191643215
277,0.5649500598622211
278,0.8105939885265724
279,0.3602400739799855
280,0.40913836918727087
281,0.9343620449416905
282,0.575707434167105
283,0.9012068020036426
284,0.13790428246977626
285,0.9154904838356259
286,0.6752013619492274
287,0.5159894489310387
288,0.9108960305807183
289,0.48981967922332365
290,0.859956793850901
291,0.7062530413725407
292,0.32833304089143234
293,0.09508779921428617
294,0.6299781944649923
295,0.46529453805166326
296,0.22141958046445173
297,0.4032696870917203
298,0.8044539697819942
299,0.24430947625763905
300,0.3766355586550652
301,0.37792263536125337
302,0.9305120789418884
303,0.7288191902055783
304,0.6307650579055277
305,0.1832559852692188
306,0.5187570154579986
307,0.9104342179885473
308,0.5151268960714462
309,0.18349212105352408
310,0.7523285265227256
311,0.5997593363569635
312,0.2960052541050969
313,0.2100002229838176
314,0.817285281690618
315,0.7085153684407424
316,0.09781189906235922
317,0.2275276528408507
318,0.6170062342218873
319,0.30917367183788835
320,0.2601601574768316
321,0.9034580407155727
322,0.36962476206206385
323,0.274637319946057
324,0.8767176706692466
325,0.6984483089723958
326,0.5138975675703047
327,0.9067375980447867
328,0.5502917256552019
329,0.382370154463751
330,0.48943091859346427
331,0.4874478818254872
332,0.7894140240013935
333,0.2621878591711466
334,0.8645024716499402
335,0.9294672013651698
336,0.4923907300497241
337,0.7514751734412966
338,0.9265843522882325
339,0.29295095749487265
340,0.3085397989997561
341,0.878074429382035
342,0.5776077999103767
343,0.375537372891096
344,0.49569457620513435
345,0.2132277846251756
346,0.315464320542247
347,0.773391639551912
348,0.30527751779140194
349,0.688584177233326
350,0.7987630973753979
351,0.4819764471022606
352,0.19249628337905972
353,0.810440999725515
354,0.6700875714617403
355,0.3970326290630557
356,0.6566915807655428
357,0.38011215341462373
358,0.5765817425431683
359,0.16139067363174645
360,0.5667884418583544
361,0.8376987782430894
362,0.6867504347871844
363,0.7071555169640192
364,0.42726709242061384
365,0.2914794376474688
366,0.8458772611546228
367,0.20119428933043415
368,0.3845282427390702
369,0.747280960510203
370,0.1284233161428619
371,0.8454541669556755
372,0.2587428858165813
373,0.20000234094875127
374,0.5814815962872136
375,0.3636729744823879
376,0.8926690326936337
377,0.06037698066292686
378,0.2438221148919302
379,0.4428962347336634
380,0.9819145863025744
381,0.8702427131938569
382,0.6445395088896215
383,0.24327041052599976
384,0.23384214586151975
385,0.3843551977973876
386,0.9174861164958358
387,0.5606840926927898
388,0.7135898641838553
389,0.4242148869820085
390,0.12762856814740767
391,0.23530428242787804
392,0.7066757720954768
393,0.370721807132873
394,0.27921420971679056
395,0.277303946393939
396,0.3918272419283753
397,0.9231130962087819
398,0.7427467282840421
399,0.9028534877955856
400,0.24654570932784745
401,0.9103960679995529
402,0.8118623323951649
403,0.02005154292412325
404,0.9375847098654423
405,0.49767739984669335
406,0.2849900646113029
407,0.44082517341670713
408,0.9069666181702668
409,0.7718272087567923
410,0.5215724112686715
411,0.7893462906818128
412,0.9432692861509029
413,0.1364364593635199
414,0.5649977777391106
415,0.3601682328888153
416,0.23486394204259958
417,0.7270117076025485
418,0.8549514621011611
419,0.949024990520052
420,0.568886924357775
421,0.6402161054813214
422,0.7924243020950581
423,0.19688093595771886
424,0.5161548649221636
425,0.37395508283990303
426,0.8931680952364652
427,0.9041486806718005
428,0.035094233780617434
429,0.16339719038342876
430,0.8508424856654098
431,0.44585227688042806
432,0.505084051127732
433,0.11805802842176494
434,0.6839040815636888
435,0.6996092001606058
436,0.8390910774733882
437,0.6907214400805499
438,0.08792429831346014
439,0.2689168873405225
440,0.46228496260339486
441,0.5646074928094453
442,0.31670292643602577
443,0.033994377381127
444,0.2726335403430132
445,0.6472620571437251
446,0.2629029237754096
447,0.7748179138048682
448,0.19552725418625888
449,0.15053104818490745
450,0.4202702452023556
451,0.4376954484467838
452,0.4019501132249178
453,0.9496138770087127
454,0.6925294648852244
455,0.4067277382464734
456,0.3871468332078007
457,0.4654527564152105
458,0.14359402025067458
459,0.6766060658414693
460,0.20170143595387657
461,0.24495472572548907
462,0.31130133866345616
463,0.6647327714702916
464,0.6916490400489789
465,0.4950221722774308
466,0.1552177213649999
467,0.2113656960072197
468,0.08638479973935519
469,0.5678485567789401
470,0.32826010286961266
471,0.8740869775613919
472,0.31564911402554124
473,0.3353331668143158
474,0.40278318990440365
475,0.19947204051086076
476,0.5807522051920074
477,0.45136143492030245
478,0.31561904263943774
479,0.7144762224864103
480,0.8086062868533037
481,0.3871949494788403
482,0.5131258668625414
483,0.3351014882433485
484,0.45958040167530806
485,0.6783584186536916
486,0.5324587066359976
487,0.20859829140162625
488,0.2243906214651226
489,0.49630984106454096
490,0.8391674346355602
